TaxonID,Species
1382452,Euphorbia_pubiglans
1382453,Euphorbia_stellispina
1382454,Euphorbia_wilmaniae
1382508,Camelina_rumelica_subsp._transcaspica
1382542,Graptophyllum_excelsum
1382544,Pleogyne_australis
138272,Indigofera_schimperi
138301,Silene_sedoides_subsp._sedoides
138302,Silene_sedoides_subsp._runemarkii
1383072,Glochidion_kunstlerianum
1383074,Phyllanthus_glomerulatus
1383075,Phyllanthus_littoralis
1383076,Phyllanthus_lutescens
1383077,Phyllanthus_obscurus
1383078,Phyllanthus_brothersonii
1383079,Phyllanthus_cuspidatus
1383080,Phyllanthus_emarginatus
1383081,Phyllanthus_florencei
1383082,Phyllanthus_grayanus
1383083,Phyllanthus_huahineensis
1383084,Phyllanthus_longfieldiae
1383085,Phyllanthus_manono
1383086,Phyllanthus_marchionicus
1383087,Phyllanthus_nadeaudii
1383088,Phyllanthus_orohenense
1383089,Phyllanthus_papenooense
1383090,Phyllanthus_raiateensis
1383092,Phyllanthus_samoanus
1383093,Phyllanthus_st-johnii
1383094,Phyllanthus_taitensis
1383095,Phyllanthus_temehaniensis
1383096,Phyllanthus_tuamotuensis
138315,Allium_aroides
138316,Allium_asarense
138317,Allium_atrosanguineum
138318,Allium_caeruleum
138319,Allium_cornutum
138320,Allium_drummondii
138321,Allium_fimbriatum
138322,Allium_flavum
138323,Allium_gilgiticum
138324,Allium_griffithianum
138325,Allium_jodanthum
138326,Allium_kujukense
138327,Allium_monanthum
138328,Allium_nutans
138329,Allium_obtusiflorum
138330,Allium_oreoprasum
138331,Allium_rubens
138332,Allium_sarawschanicum
138333,Allium_suworowii
138334,Allium_tricoccum
138335,Allium_weschniakowii
1383420,Senecio_macrocarpus
1383556,Scutellaria_caryopteroides
1383557,Scutellaria_discolor
1383558,Scutellaria_pekinensis
1383559,Tephrosia_coccinea
1383560,Tephrosia_hamiltonii
1383561,Tephrosia_pentaphylla
1383562,Tephrosia_pumila
1384024,Centaurea_rhaetica
1384026,Facchinia_grignensis
1384027,Pedicularis_gyroflexa
1384030,Primula_grignensis
1384031,Saxifraga_vandellii
1384047,Phreatia_micrantha
1384048,Abutilon_oxycarpum
138408,Helenium_autumnale
138409,Helenium_virginicum
1384122,Meconopsis_pseudohorridula
1384176,Glochidion_ramiflorum
1384177,Phyllanthus_assamicus
1384180,Phyllanthus_hirsutus
1384181,Phyllanthus_hivaoaensis
1384183,Phyllanthus_rapaensis
1384184,Phyllanthus_sericeus
1384205,Phyllanthus_wilderi
1384607,Grewia_asiatica
1384641,Paracaryum_bungei
1384642,Paracaryum_crista-galli
1384643,Paracaryum_gracile
1384644,Paracaryum_heratense
1384645,Paracaryum_himalayense
1384646,Paracaryum_platycalyx
1384647,Paracaryum_salsum
1384648,Paracaryum_turcomanicum
138511,Acacia_aulacocarpa
138512,Acacia_binervata
138513,Acacia_calcicola
138514,Acacia_colei
138515,Acacia_cultriformis
138516,Acacia_glaucoptera
138517,Acacia_leiocalyx
138518,Acacia_leucoclada
138519,Acacia_platycarpa
138520,Acacia_retivenea
138521,Senegalia_schweinfurthii
138522,Acacia_spectabilis
138523,Acacia_suaveolens
138524,Acacia_victoriae
138525,Albizia_versicolor
138527,Neptunia_monosperma
1385404,Streptanthus_diversifolius
1385405,Caulanthus_coulteri
1385424,Ranunculus_montenegrinus
1385425,Ranunculus_wettsteinii
1385494,Saxifraga_anadyrensis
1385495,Saxifraga_aspera
1385496,Saxifraga_bronchialis_subsp._austromontana
1385497,Saxifraga_bryoides
1385498,Saxifraga_caulescens
1385499,Saxifraga_cherlerioides
1385500,Saxifraga_derbekii
1385501,Saxifraga_kruhsiana
1385502,Saxifraga_nishidae
1385503,Saxifraga_omolojensis
1385504,Saxifraga_rebunshirensis
1385505,Saxifraga_spinulosa
1385507,Saxifraga_taylorii
1385508,Saxifraga_vespertina
1385509,Jarilla_caudata
138558,Codiaeum_variegatum
138559,Globba_multifolia
138560,Veronica_persica
1385650,Picris_hieracioides_subsp._hieracioides
1385651,Picris_hieracioides_subsp._umbellata
1385652,Picris_hispidissima
1385653,Picris_japonica
1385654,Picris_olympica
1385655,Picris_sinuata
1385695,Annona_sylvatica
1385971,Solandra_guttata
138597,Gunnera_cordifolia
138598,Gunnera_dentata
138599,Gunnera_herteri
138600,Gunnera_macrophylla
138601,Gunnera_magellanica
138602,Gunnera_monoica
138603,Gunnera_perpensa
138604,Gunnera_petaloidea
138605,Gunnera_pilosa
1386228,Acrolophia_bolusii
1386229,Acrolophia_capensis
1386230,Acrolophia_cochlearis
1386231,Acrolophia_lamellata
1386232,Acrolophia_lunata
1386233,Acrolophia_micrantha
1386235,Acrolophia_ustulata
1386237,Eulophia_schnelliae
1386240,Eulophia_acutilabra
1386241,Eulophia_angolensis
1386242,Eulophia_calanthoides
1386243,Eulophia_callichroma
1386245,Eulophia_coeloglossa
1386246,Eulophia_cucullata
1386248,Eulophia_flavopurpurea
1386250,Eulophia_hereroensis
1386251,Eulophia_hians
1386255,Eulophia_horsfallii
1386259,Eulophia_livingstoneana
1386260,Eulophia_longisepala
1386261,Eulophia_macowanii
1386263,Eulophia_meleagris
1386264,Orthochilus_milnei
1386269,Eulophia_parviflora
1386270,Eulophia_parvilabris
1386271,Oeceoclades_pulchra
1386272,Eulophia_schweinfurthii
1386273,Eulophia_speciosa
1386274,Eulophia_stachyodes
1386277,Eulophia_tenella
1386278,Eulophia_tuberculata
1386280,Eulophia_zeyheriana
1386281,Oeceoclades_bernetii
1386282,Oeceoclades_decaryana
1386283,Oeceoclades_ugandae
1386931,Thelymitra_antennifera
1387187,Acacia_koaia
1387188,Acacia_kauaiensis
1387189,Acacia_oraria
1387190,Acacia_ramiflora
1387191,Acacia_simplex
1387192,Acacia_spirorbis_subsp._solandri
1387193,Acacia_wetarensis
1387316,Anthephora_hermaphrodita
1387317,Epidryos_micrantherus
1387318,Eriocaulon_buergerianum
1387319,Eriocaulon_schimperi
1387320,Guaduella_densiflora
1387576,Caesalpinia_bahamensis
1387577,Caesalpinia_barahonensis
1387579,Caesalpinia_brasiliensis
1387581,Arquita_celendiniana
1387587,Mezoneuron_erythrocarpum
1387589,Caesalpinia_marginata
1387591,Caesalpinia_murifructa
1387593,Caesalpinia_nitens
1387595,Biancaea_oppositifolia
1387596,Biancaea_parviflora
1387602,Caesalpinia_vernalis
1387603,Caesalpinia_volkensii
1387605,Cenostigma_tocantinum
1387606,Conzattia_chiapensis
1387607,Coulteria_mollis
1387639,Libidibia_punctata
1387640,Mezoneuron_benthamianum
1387641,Mezoneuron_cucullatum
1387642,Mezoneuron_deverdianum
1387643,Mezoneuron_scortechinii
1387645,Mezoneuron_sumatranum
1387661,Hoffmannseggia_aphylla
1387662,Geranium_caeruleatum
1387700,Datura_arenicola
138855,Aristotelia_chilensis
138856,Crinodendron_patagua
138858,Caldcluvia_paniculosa
138860,Acrophyllum_australe
138862,Spiraeanthemum_ellipticum
138864,Anodopetalum_biglandulosum
138865,Brunellia_colombiana
138866,Brunellia_oliveri
138868,Caldcluvia_paniculata
138870,Callicoma_serratifolia
138872,Codia_discolor
1388746,Thysanocarpus_curvipes_subsp._amplectens
138874,Cunonia_atrorubens
1388757,Erythrina_atitlanensis
138875,Karrabina_benthamiana
138877,Gillbeea_adenopetala
1388799,Navarretia_paradoxinota
138879,Pancheria_engleriana
1388800,Navarretia_paradoxiclara
138881,Platylophus_trifoliatus
138883,Pseudoweinmannia_lachnocarpa
138885,Pullea_glabra
138887,Spiraeanthemum_samoense
138889,Spiraeopsis_celebica
138891,Vesselowskya_rubifolia
138892,Weinmannia_bangii
138893,Weinmannia_madagascariensis
138894,Weinmannia_raiateensis
138895,Elaeocarpus_reticulatus
138902,Torricellia_tiliifolia
138912,Malus_floribunda
1389393,Costularia_leucocarpa
1389394,Costularia_pantopoda
1389396,Cyathochaeta_avenacea
1389397,Epischoenus_cernuus
1389398,Epischoenus_gracilis
1389399,Epischoenus_villosus
1389400,Machaerina_iridifolia
1389401,Schoenus_bifidus
1389402,Schoenus_caespititius
1389403,Schoenus_curvifolius
1389404,Schoenus_grandiflorus
1389405,Schoenus_pennisetis
1389406,Tetraria_variabilis
1389408,Tetrariopsis_octandra
1389409,Trianoptiles_capensis
1389411,Rhynchospora_rugosa_subsp._brownii
1389438,Rivasmartinezia_vazquezii
1389440,Dethawia_splendens
1389442,Silene_wolgensis
1389443,Phyllanthus_scabrifolius
1389444,Ligusticum_lucidum
1389445,Eulophia_clitellifera
1389446,Eulophia_platypetala
1389467,Crataegus_okanaganensis
1389468,Crataegus_atrovirens
1389469,Crataegus_orbicularis
1389490,Aloe_aculeata
1389491,Aloe_amudatensis
1389492,Aloe_babatiensis
1389493,Aloe_bellatula
1389494,Aloe_canis
1389495,Aloe_castellorum
1389496,Aloe_classenii
1389497,Aloe_confusa
1389498,Aloe_cryptopoda
1389499,Aloe_diolii
13894,Cocos_nucifera
1389500,Aloe_elegans
1389501,Aloe_ellenbeckii
1389502,Aloe_erensii
1389503,Aloe_erythrophylla
1389504,Aloe_fibrosa
1389505,Aloe_fimbrialis
1389506,Aloe_fleurentinorum
1389507,Aloe_grandidentata
1389508,Aloe_hardyi
1389509,Aloe_harlana
1389510,Aloe_helenae
1389511,Aloe_inyangensis
1389512,Aloe_isaloensis
1389513,Aloe_kilifiensis
1389514,Aloe_kulalensis
1389515,Aloe_macroclada
1389516,Aloe_megalacantha
1389517,Aloe_mendesii
1389518,Aloe_mudenensis
1389519,Aloe_mzimbana
1389520,Aloe_parallelifolia
1389521,Aloe_prostrata
1389522,Aloe_retrospiciens
1389523,Aloe_rivierei
1389524,Aloe_schweinfurthii
1389525,Aloe_tewoldei
1389526,Aloe_thorncroftii
1389527,Aloe_trichosantha
1389529,Aloe_divaricata
1389530,Aloe_divaricata_subsp._tulearensis
1389531,Aloe_vanbalenii
1389532,Aloe_viridiflora
1389533,Aloe_vogtsii
1389534,Aloe_whitcombei
1389535,Aloe_yemenica
1389536,Gasteria_brevifolia
1389537,Haworthia_tortuosa
138955,Vigna_unguiculata_subsp._sesquipedalis
1389735,Eriosemopsis_subanisophylla
1389742,Brachystegia_stipulata
1389743,Brackenridgea_zanguebarica
1389744,Clerodendrum_ternatum
1389745,Commiphora_schlechteri
1389746,Coptosperma_littorale
1389747,Cussonia_nicholsonii
1389748,Cussonia_paniculata_subsp._sinuata
1389749,Cussonia_sphaerocephala
1389750,Cussonia_zuluensis
1389751,Dioscorea_strydomiana
1389752,Dissotis_princeps
1389753,Elephantorrhiza_obliqua
1389754,Euclea_natalensis_subsp._rotundifolia
1389756,Gardenia_subacaulis
1389757,Jasminum_quinatum
1389758,Leptactina_benguelensis
1389759,Lopholaena_disticha
1389760,Maerua_andradae
1389761,Millettia_makondensis
1389762,Mystroxylon_aethiopicum_subsp._burkeanum
1389763,Ochna_angustata
1389766,Ochna_holstii
1389767,Ozoroa_barbertonensis
1389769,Pachystigma_coeruleum
1389770,Pachystigma_macrocalyx
1389771,Pachystigma_venosum
1389772,Rhynchosia_monophylla
1389773,Ritchiea_pygmaea
1389774,Salacia_rehmannii
1389775,Searsia_discolor
1389776,Searsia_pondoensis
1389778,Searsia_wilmsii
1389779,Tetracera_boiviniana
1389780,Vernonia_natalensis
1389781,Ziziphus_zeyheriana
1389979,Astroloma_acervatum
1389980,Astroloma_chloranthum
1389981,Astroloma_drummondii
1389984,Astroloma_inopinatum
1389991,Brachyloma_daphnoides_subsp._daphnoides
1389992,Brachyloma_nguba
1389994,Conostephium_minus
1389998,Leucopogon_denticulatus
1390000,Leucopogon_opponens
1390019,Styphelia_filifolia
1390029,Styphelia_williamsiorum
1390037,Leucopogon_woodsii
1390038,Styphelia_intertexta
1390041,Styphelia_pulchella
1390045,Styphelia_triflora
139004,Acacia_adoxa
139005,Acacia_alata
139006,Acacia_calamifolia
139007,Acacia_drummondii
1390085,Ventilago_denticulata
139008,Acacia_falciformis
139009,Acacia_latisepala
139010,Acacia_longifolia
139011,Acacia_lycopodiifolia
139012,Acacia_mearnsii
139013,Acacia_oswaldii
139014,Acacia_paradoxa
139015,Acacia_pulchella
139016,Acacia_spinescens
139017,Acacia_verticillata
139018,Parkia_timoriana
139020,Silene_integripetala_subsp._integripetala
139037,Myoporum_insulare
1390533,Impatiens_gardneriana
1390534,Impatiens_herbicola
1390535,Impatiens_ligulata
1390536,Impatiens_maculata
1390537,Impatiens_neomunronii
1390538,Impatiens_scabriuscula
1390539,Impatiens_uncinata
1390540,Vitis_latifolia
1390541,Tephrosia_purpurea_subsp._apollinea
1390543,Clutia_monticola
1390544,Dichapetalum_barbosae
1390545,Dichapetalum_cymosum
1390546,Fadogiella_rogersii
1390547,Ochna_confusa
1390548,Ozoroa_albicans
1390549,Ozoroa_laetans
1390550,Searsia_pygmaea
1390551,Uapaca_nitida
1390552,Uapaca_sansibarica
1390553,Vismia_orientalis
1390581,Anoectochilus_brevilabris
1390582,Anoectochilus_chapaensis
1390583,Anoectochilus_lanceolatus
1390584,Anoectochilus_longicalcaratus
1390585,Anoectochilus_sikkimensis
1390586,Cheirostylis_cochinchinensis
1390589,Goodyera_bifida
1390590,Goodyera_carnea
1390591,Goodyera_clavata
1390592,Goodyera_daibuzanensis
1390594,Goodyera_fumata
1390595,Goodyera_hispida
1390596,Goodyera_polygonoides
1390597,Goodyera_vittata
1390598,Herpysma_longicaulis
1390599,Macodes_lowii
1390600,Macodes_sanderiana
1390602,Myrmechis_gracilis
1390603,Zeuxine_viridiflora
1390604,Saccharum_hybrid_cultivar_Co_99006
1390714,Silene_baschkirorum
1390715,Silene_borysthenica
1390716,Silene_chamarensis
1390717,Silene_idaea
1390718,Silene_leptoclada
1390719,Silene_melzheimeri
1390720,Silene_multiflora
1390721,Silene_oreades
1390722,Silene_saxatilis
1390723,Silene_zawadzkii
1391405,Dendrobium_auyongii
1391406,Dendrobium_catillare
1391410,Dendrobium_codonosepalum
1391411,Dendrobium_dearei
1391412,Dendrobium_faciferum
1391413,Dendrobium_hymenophyllum
1391414,Dendrobium_jerdonianum
1391415,Dendrobium_kraemeri
1391416,Dendrobium_kratense
1391417,Dendrobium_laterale
1391418,Dendrobium_macfarlanei
1391419,Dendrobium_oligophyllum
1391420,Dendrobium_panduriferum
1391421,Dendrobium_patentilobum
1391423,Dendrobium_tetrachromum
1391424,Dendrobium_trankimianum
1391425,Dendrobium_trantuanii
1391426,Dendrobium_venustum
1391444,Centaurea_aplolepa_subsp._aplolepa
1391445,Centaurea_corensis
1391446,Centaurea_crithmifolia
1391447,Centaurea_ferulacea
1391448,Centaurea_ionica
1391449,Centaurea_magistrorum
1391450,Centaurea_pentadactyli
1391451,Centaurea_poeltiana
1391452,Centaurea_scillae
1391453,Centaurea_tenoreana
1391454,Centaurea_tenorei
1391943,Hypogomphia_bucharica
1391944,Sideritis_gomerae
1391945,Sideritis_leucantha
1391946,Stachys_acerosa
1391947,Stachys_aegyptiaca
1391948,Stachys_annua
1391949,Stachys_araxina
1391950,Stachys_arenaria
1391951,Stachys_atherocalyx
1391952,Stachys_aurea
1391953,Stachys_benthamiana
1391954,Stachys_burchelliana
1391955,Stachys_canescens
1391956,Stachys_circinata
1391957,Stachys_distans
1391958,Stachys_dregeana
1391959,Stachys_durandiana
1391960,Stachys_ehrenbergii
1391961,Stachys_fruticulosa
1391962,Stachys_glutinosa
1391963,Stachys_grandifolia
1391964,Stachys_heraclea
1391965,Stachys_hildebrandtii
1391966,Stachys_ionica
1391967,Stachys_kermanshahensis
1391968,Stachys_kurdica
1391969,Stachys_lamarckii
1391970,Stachys_megalodonta
1391971,Stachys_menthifolia
1391972,Stachys_menthoides
1391973,Stachys_mollissima
1391974,Stachys_mucronata
1391975,Stachys_natalensis
1391976,Stachys_neurocalycina
1391977,Stachys_nigricans
1391978,Stachys_persica
1391979,Stachys_pubescens
1391980,Stachys_reptans
1391981,Stachys_rupestris
1391982,Stachys_saxicola
1391983,Stachys_schtschegleevii
1391984,Stachys_spruneri
1391985,Stachys_subaphylla
1391986,Stachys_tetragona
1391987,Stachys_trinervis
1391988,Stachys_turcomanica
1391989,Stachys_yemenensis
1392094,Bupleurum_amplexicaule
1392095,Bupleurum_sikangense
1392102,Adenophora_capillaris
1392103,Adenophora_coelestis
1392123,Pedicularis_abrotanifolia
1392124,Pedicularis_adunca
1392125,Pedicularis_alatauica
1392126,Pedicularis_albertii
1392127,Pedicularis_altaica
1392128,Pedicularis_amoena
1392129,Pedicularis_amoeniflora
1392130,Pedicularis_angustifolia
1392131,Pedicularis_arguteserrata
1392132,Pedicularis_armena
1392133,Pedicularis_artselaeri
1392134,Pedicularis_aspleniifolia
1392135,Pedicularis_atropurpurea
1392136,Pedicularis_brachystachys
1392137,Pedicularis_caucasica
1392138,Pedicularis_comosa
1392139,Pedicularis_compacta
1392140,Pedicularis_crassirostris
1392141,Pedicularis_crenulata
1392142,Pedicularis_cystopteridifolia
1392143,Pedicularis_dasystachys
1392144,Pedicularis_densiflora
1392145,Pedicularis_dubia
1392146,Pedicularis_elongata
1392147,Pedicularis_eriantha
1392148,Pedicularis_eriophora
1392149,Pedicularis_fissa
1392150,Pedicularis_flava
1392152,Pedicularis_flexosoides
1392153,Pedicularis_fragarioides
1392154,Pedicularis_incarnata
1392155,Pedicularis_inconspicua
1392156,Pedicularis_interrupta
1392157,Pedicularis_karatavica
1392158,Pedicularis_keiskei
1392159,Pedicularis_korolkowii
1392160,Pedicularis_krylovii
1392161,Pedicularis_kusnetzovii
1392162,Pedicularis_lasiostachys
1392163,Pedicularis_ludwigii
1392164,Pedicularis_macrochila
1392165,Pedicularis_mariae
1392166,Pedicularis_maximowiczii
1392167,Pedicularis_mixta
1392168,Pedicularis_myriophylla
1392169,Pedicularis_nasuta
1392170,Pedicularis_ornithorhyncha
1392171,Pedicularis_pallasii
1392172,Pedicularis_palustris_subsp._opsiantha
1392173,Pedicularis_parryi
1392174,Pedicularis_peduncularis
1392175,Pedicularis_physocalyx
1392176,Pedicularis_pontica
1392177,Pedicularis_popovii
1392178,Pedicularis_proboscidea
1392179,Pedicularis_pubiflora
1392180,Pedicularis_pulchra
1392181,Pedicularis_pycnantha
1392182,Pedicularis_pyrenaica
1392183,Pedicularis_qinghaiensis
1392184,Pedicularis_racemosa_subsp._alba
1392185,Pedicularis_rosea
1392186,Pedicularis_roseialba
1392187,Pedicularis_rubens
1392188,Pedicularis_schizorrhyncha
1392189,Pedicularis_schugnana
1392190,Pedicularis_semenowii
1392191,Pedicularis_sibirica
1392192,Pedicularis_sibthorpii
1392194,Pedicularis_sudetica_subsp._gymnostachya
1392195,Pedicularis_sudetica_subsp._interioroides
1392197,Pedicularis_sudetica_subsp._pacifica
1392198,Pedicularis_talassica
1392199,Pedicularis_tianschanica
1392200,Pedicularis_uliginosa
1392201,Pedicularis_uralensis
1392202,Pedicularis_venusta
1392203,Pedicularis_villosa
1392204,Pedicularis_violascens
1392205,Pedicularis_waldheimii
1392206,Pedicularis_wilhelmsiana
1392218,Pedicularis_grayi
139222,Thunbergia_mysorensis
139223,Avicennia_bicolor
139224,Avicennia_alba
139225,Avicennia_marina_subsp._australasica
1392462,Campanula_austroadriatica
1392472,Primulina_purpurea
1392474,Oxytropis_revoluta
1392475,Prunus_tianshanica
1392477,Mentzelia_canyonensis
1392556,Olearia_algida
1392557,Olearia_asterotricha
1392558,Olearia_brevipedunculata
1392559,Olearia_erubescens
1392560,Olearia_frostii
1392561,Olearia_gravis
1392562,Olearia_heterocarpa
1392563,Olearia_montana
1392564,Olearia_phlogopappa_subsp._angustifolia
1392565,Olearia_phlogopappa_subsp._continentalis
1392566,Olearia_phlogopappa_subsp._flavescens
1392567,Olearia_phlogopappa_subsp._gunniana
1392568,Olearia_phlogopappa_subsp._insularis
1392569,Olearia_phlogopappa_subsp._phlogopappa
1392570,Olearia_phlogopappa_subsp._salicina
1392571,Olearia_phlogopappa_subsp._serrata
1392572,Olearia_quercifolia
1392575,Olearia_rugosa_subsp._allenderae
1392576,Olearia_rugosa_subsp._angustifolia
1392577,Olearia_rugosa_subsp._intermedia
1392578,Olearia_rugosa_subsp._rugosa
1392579,Olearia_stenophylla
1392580,Olearia_viscidula
1392581,Codonopsis_affinis
1392582,Codonopsis_alpina
1392583,Codonopsis_argentea
1392584,Codonopsis_benthamii
1392585,Codonopsis_bhutanica
1392586,Codonopsis_bulleyana
1392587,Codonopsis_canescens
1392588,Codonopsis_cardiophylla
1392589,Codonopsis_chlorocodon
1392590,Codonopsis_convolvulacea
1392592,Codonopsis_cordifolioidea
1392593,Codonopsis_deltoidea
1392594,Codonopsis_farreri
1392595,Codonopsis_forrestii
1392596,Pseudocodon_graminifolius
1392598,Pseudocodon_hirsutus
1392599,Codonopsis_meleagris
1392600,Codonopsis_micrantha
1392601,Codonopsis_pilosula_subsp._handeliana
1392602,Pankycodon_purpureus
1392603,Pseudocodon_rosulatus
1392604,Codonopsis_rotundifolia
1392605,Codonopsis_subglobosa
1392606,Codonopsis_subscaposa
1392607,Codonopsis_subsimplex
1392608,Codonopsis_thalictrifolia
1392609,Codonopsis_tsinlingensis
1392611,Codonopsis_viridiflora
1392612,Cyclocodon_celebicus
1392615,Echinocodon_lobophyllus
1392655,Codonopsis_inflata
1392807,Pedicularis_rosea_subsp._allionii
1393007,Schizachyrium_delavayi
1393008,Eriachne_burkittii
139307,Pinus_morrisonicola
1393200,Populus_afghanica
1393202,Populus_pamirica
1393204,Populus_pilosa
1393205,Populus_purdomii
1393206,Populus_qamdoensis
1393208,Populus_talassica
1393209,Populus_wuana
1393210,Populus_yatungensis
139334,Globba_talangensis
1393929,Ipomoea_involucrata
1393930,Ipomoea_murucoides
1393931,Ipomoea_splendor-sylvae
1393932,Operculina_macrocarpa
1393933,Stictocardia_macalusoi
139401,Corylus_mandshurica
139403,Corylus_yunnanensis
139404,Carpinus_tschonoskii
139405,Carpinus_londoniana
1394523,Acmispon_micranthus
1395172,Portulaca_oleracea_subsp._rausii
1395540,Adenostyles_glabra
1395541,Agrostis_alpina
1395542,Agrostis_rupestris
1395543,Agrostis_schraderiana
1395544,Alchemilla_conjuncta
1395545,Galium_megalospermum
1395546,Ligusticum_mutellina
1395547,Ligusticum_mutellinoides
1395548,Petasites_paradoxus
1395549,Phleum_hirsutum
1395550,Phleum_rhaeticum
1395551,Poa_minor
1395552,Vaccinium_gaultherioides
139623,Iliamna_bakeri
139624,Iliamna_corei
139625,Iliamna_crandallii
139626,Iliamna_grandiflora
139627,Iliamna_latibracteata
139628,Iliamna_longisepala
139629,Iliamna_remota
139630,Iliamna_rivularis
139632,Sphaeralcea_incana
1397033,Schefflera_brevipedicellata
139740,Argyreia_capitiformis
139741,Argyreia_nervosa
139742,Argyreia_obtecta
139743,Argyreia_osyrensis
139744,Argyreia_splendens
139746,Astripomoea_malvacea
139748,Ipomoea_crinicalyx
139749,Ipomoea_cuneifolia
139750,Ipomoea_eriocarpa
139751,Ipomoea_jaegeri
139752,Ipomoea_kituiensis
139753,Ipomoea_pedicellaris
139754,Ipomoea_polymorpha
139755,Ipomoea_rubens
139756,Ipomoea_sumatrana
139760,Rivea_clarkeana
139762,Stictocardia_beraviensis
139763,Stictocardia_tiliifolia
139765,Turbina_cordata
139766,Turbina_corymbosa
139767,Turbina_holubii
139768,Turbina_oblongata
139772,Triadica_sebifera
1397840,Bergenia_scopulosa
1397845,Cotylolabium_lutzii
1398144,Utricularia_bifida
1398145,Utricularia_furcellata
1398146,Ehretia_dicksonii
1398195,Ilex_centrochinensis
1398196,Ilex_hirsuta
1398197,Ilex_latifrons
1398198,Ilex_lihuaensis
1398199,Ilex_nanchuanensis
1398552,Polygonatum_cathcartii
1398553,Polygonatum_cirrhifoliodes
1398554,Polygonatum_hirtellum
139857,Dasypogon_hookeri
1398669,Alyssum_szovitsianum
1398671,Physoptychis_gnaphalodes
1398672,Micrantha_multicaulis
1398673,Goldbachia_verrucosa
1398674,Hesperis_nivalis
1398675,Hesperis_persica
1398761,Canthium_subsessilifolium
1398762,Canthium_wenzelii
1398763,Canthium_monstrosum
1398764,Solanum_nigrescens
1398895,Crucihimalaya_tenuisiliqua
139922,Alfaroa_costaricensis
139923,Alfaroa_guanacastensis
139924,Alfaroa_manningii
139926,Annamocarya_sinensis
139927,Carya_cathayensis
139928,Carya_cordiformis
139929,Carya_myristiciformis
1399303,Phyteuma_charmelii
1399304,Phyteuma_confusum
1399305,Phyteuma_gallicum
1399306,Phyteuma_globulariifolium_subsp._globulariifolium
1399307,Phyteuma_globulariifolium_subsp._pedemontanum
1399308,Phyteuma_hedraianthifolium
1399309,Phyteuma_michelii
139930,Carya_tonkinensis
1399310,Phyteuma_nigrum
1399311,Phyteuma_persicifolium
1399312,Phyteuma_pseudorbiculare
1399313,Phyteuma_pyrenaicum
1399314,Phyteuma_scheuchzeri_subsp._columnae
1399315,Phyteuma_scheuchzeri_subsp._scheuchzeri
1399316,Phyteuma_serratum
1399317,Phyteuma_sieberi
1399318,Phyteuma_tetramerum
1399319,Phyteuma_vagneri
1399320,Phyteuma_villarsii
139932,Engelhardia_roxburghiana
139933,Engelhardia_spicata
139936,Oreomunnea_mexicana
139937,Pterocarya_macroptera
1399555,Campanula_hypocrateriformis
1399556,Campanula_embergeri
1399585,Oxalis_fenestrata
1399586,Oxalis_hirsutibulba
1399655,Archiboehmeria_atrata
1399657,Astrothalamus_reticulatus
1399659,Australina_flaccida
1399660,Boehmeria_densiflora
1399661,Boehmeria_glomerulifera
1399662,Boehmeria_japonica
1399664,Boehmeria_rugulosa
1399666,Boehmeria_tomentosa
1399667,Coussapoa_parvifolia
1399668,Debregeasia_orientalis
1399670,Debregeasia_squamata
1399671,Dendrocnide_meyeniana
1399673,Droguetia_iners_subsp._urticoides
1399674,Elatostema_albopilosum
1399675,Elatostema_atropurpureum
1399676,Elatostema_cyrtandrifolium
1399679,Elatostema_densistriolatum
1399680,Elatostema_longibracteatum
1399682,Elatostema_petelotii
1399684,Elatostema_stewardii
1399687,Elatostema_tenuicaudatum
1399689,Forsskaolea_angustifolia
1399690,Gonostegia_parvifolia
1399692,Gyrotaenia_crassifolia
1399693,Gyrotaenia_microcarpa
1399694,Gyrotaenia_spicata
1399696,Hemistylus_macrostachya
1399697,Lecanthus_petelotii
1399699,Leucosyke_quadrinervia
1399700,Maoutia_setosa
1399701,Myrianthus_preussii
1399702,Myriocarpa_obovata
1399704,Nanocnide_japonica
1399705,Nanocnide_lobata
1399707,Neodistemon_indicum
1399709,Neraudia_kauaiensis
1399710,Neraudia_melastomifolia
1399711,Nothocnide_mollissima
1399712,Oreocnide_frutescens
1399713,Oreocnide_frutescens_subsp._frutescens
1399714,Oreocnide_frutescens_subsp._occidentalis
1399715,Parietaria_micrantha
1399716,Pellionia_macrophylla
1399719,Pellionia_tsoongii
1399721,Pilea_angulata_subsp._petiolaris
1399722,Pilea_cavaleriei
1399723,Pilea_cavaleriei_subsp._cavaleriei
1399724,Pilea_insolens
1399725,Pilea_longipedunculata
1399726,Pilea_martinii
1399727,Pilea_oxyodon
1399732,Pipturus_arborescens
1399733,Pipturus_kauaiensis
1399734,Pipturus_ruber
1399735,Pouzolzia_argenteonitida
1399736,Pouzolzia_guineensis
1399737,Pouzolzia_sanguinea
1399742,Procris_wightiana
1399744,Rousselia_humilis
1399746,Sarcochlamys_pulcherrima
1399750,Touchardia_latifolia
1399751,Urera_alceifolia
1399752,Urera_hypselodendron
1399753,Urera_lianoides
1399755,Urtica_angustifolia
1399756,Urtica_ardens
1399757,Urtica_atrichocaulis
1399758,Urtica_hyperborea
1399761,Urtica_triangularis_subsp._pinnatifida
1399762,Urtica_zayuensis
1399766,Celtis_kunmingensis
1399902,Leucocoryne_alliacea
1399903,Leucocoryne_angustipetala
